GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A009GVH0	argJ	enables	GO:0016746	acyltransferase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0012	1310608	UniProt		F
UniProtKB	A0A009GVH0	argJ	involved_in	GO:0006526	arginine biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002813	1310608	InterPro		P
UniProtKB	A0A009GVH0	argJ	involved_in	GO:0006526	arginine biosynthetic process	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00068	1310608	UniProt		P
UniProtKB	A0A009GVH0	argJ	involved_in	GO:0006526	arginine biosynthetic process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0055	1310608	UniProt		P
UniProtKB	A0A009GVH0	argJ	involved_in	GO:0006526	arginine biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100615	1310608	UniProt		P
UniProtKB	A0A009GVH0	argJ	involved_in	GO:0006592	ornithine biosynthetic process	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002349843	1310608	TreeGrafter		P
UniProtKB	A0A009GVH0	argJ	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	1310608	UniProt		C
UniProtKB	A0A009GVH0	argJ	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310608	UniProt		C
UniProtKB	A0A009GVH0	argJ	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100615	1310608	UniProt		C
UniProtKB	A0A009GVM2	J507_3633	enables	GO:0015288	porin activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002160749	1310608	TreeGrafter		F
UniProtKB	A0A009GVM2	J507_3633	involved_in	GO:0055085	transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015288	1310608	GOC		P
UniProtKB	A0A009GVM2	J507_3633	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005318	1310608	InterPro		C
UniProtKB	A0A009GVM6	nagX	enables	GO:0004497	monooxygenase activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028788	1310608	UniProt		F
UniProtKB	A0A009GVM6	nagX	enables	GO:0004497	monooxygenase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001789687	1310608	TreeGrafter		F
UniProtKB	A0A009GVM6	nagX	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GVM6	nagX	enables	GO:0018669	3-hydroxybenzoate 6-monooxygenase activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.14.13.24	1310608	UniProt		F
UniProtKB	A0A009GVM6	nagX	enables	GO:0071949	FAD binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002938	1310608	InterPro		F
UniProtKB	A0A009GVN0	J507_3643	enables	GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002448355	1310608	TreeGrafter		F
UniProtKB	A0A009GVN0	J507_3643	enables	GO:0008483	transaminase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005814	1310608	InterPro		F
UniProtKB	A0A009GVN0	J507_3643	enables	GO:0008483	transaminase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0032	1310608	UniProt		F
UniProtKB	A0A009GVN0	J507_3643	enables	GO:0016223	beta-alanine-pyruvate transaminase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.6.1.18	1310608	UniProt		F
UniProtKB	A0A009GVN0	J507_3643	enables	GO:0030170	pyridoxal phosphate binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005814	1310608	InterPro		F
UniProtKB	A0A009GVN0	J507_3643	involved_in	GO:0009102	biotin biosynthetic process	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002448355	1310608	TreeGrafter		P
UniProtKB	A0A009GVV9	J507_3592	enables	GO:0003887	DNA-directed DNA polymerase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000525	1310608	InterPro		F
UniProtKB	A0A009GVV9	J507_3592	involved_in	GO:0006270	DNA replication initiation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000525	1310608	InterPro		P
UniProtKB	A0A009GVV9	J507_3592	involved_in	GO:0071897	DNA biosynthetic process	ECO:0000366	IEA	GO_REF:0000108	GO:0003887	1310608	GOC		P
UniProtKB	A0A009GVW1	J507_3251	enables	GO:0008957	phenylacetaldehyde dehydrogenase (NAD+) activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001708954	1310608	TreeGrafter		F
UniProtKB	A0A009GVW1	J507_3251	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GVW1	J507_3251	enables	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016163	1310608	InterPro		F
UniProtKB	A0A009GVW5	J507_3256	enables	GO:0016491	oxidoreductase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001433|InterPro:IPR017927	1310608	InterPro		F
UniProtKB	A0A009GVW5	J507_3256	enables	GO:0016491	oxidoreductase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000783574	1310608	TreeGrafter		F
UniProtKB	A0A009GVW5	J507_3256	enables	GO:0046872	metal ion binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310608	UniProt		F
UniProtKB	A0A009GVW5	J507_3256	enables	GO:0051537	2 iron, 2 sulfur cluster binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006058	1310608	InterPro		F
UniProtKB	A0A009GVW5	J507_3256	enables	GO:0051537	2 iron, 2 sulfur cluster binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0001	1310608	UniProt		F
UniProtKB	A0A009GVW6	J507_3602	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003439	1310608	InterPro		F
UniProtKB	A0A009GVW6	J507_3602	enables	GO:0005524	ATP binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	1310608	UniProt		F
UniProtKB	A0A009GVW6	J507_3602	enables	GO:0016887	ATP hydrolysis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003439|InterPro:IPR003593	1310608	InterPro		F
UniProtKB	A0A009GVX6	J507_3266	enables	GO:0015288	porin activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002438621	1310608	TreeGrafter		F
UniProtKB	A0A009GVX6	J507_3266	involved_in	GO:0055085	transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015288	1310608	GOC		P
UniProtKB	A0A009GVX6	J507_3266	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005318	1310608	InterPro		C
UniProtKB	A0A009GVX7	J507_3618	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310608	InterPro		F
UniProtKB	A0A009GVX7	J507_3618	involved_in	GO:0015074	DNA integration	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001584	1310608	InterPro		P
UniProtKB	A0A009GVY0	J507_3271	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000847	1310608	InterPro		F
UniProtKB	A0A009GVY0	J507_3271	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000847|InterPro:IPR037402	1310608	InterPro		P
UniProtKB	A0A009GVY0	J507_3271	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002409611	1310608	TreeGrafter		P
UniProtKB	A0A009GVY1	tatB	enables	GO:0008320	protein transmembrane transporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018448	1310608	InterPro		F
UniProtKB	A0A009GVY1	tatB	enables	GO:0008320	protein transmembrane transporter activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000082074	1310608	UniProt		F
UniProtKB	A0A009GVY1	tatB	involved_in	GO:0015031	protein transport	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0653|UniProtKB-KW:KW-0811	1310608	UniProt		P
UniProtKB	A0A009GVY1	tatB	involved_in	GO:0015031	protein transport	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026546	1310608	UniProt		P
UniProtKB	A0A009GVY1	tatB	involved_in	GO:0043953	protein transport by the Tat complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018448	1310608	InterPro		P
UniProtKB	A0A009GVY1	tatB	involved_in	GO:0043953	protein transport by the Tat complex	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000082074	1310608	UniProt		P
UniProtKB	A0A009GVY1	tatB	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	1310608	UniProt		C
UniProtKB	A0A009GVY1	tatB	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310608	UniProt		C
UniProtKB	A0A009GVY1	tatB	located_in	GO:0005886	plasma membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000082074	1310608	UniProt		C
UniProtKB	A0A009GVY1	tatB	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018448	1310608	InterPro		C
UniProtKB	A0A009GVY1	tatB	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028763	1310608	UniProt		C
UniProtKB	A0A009GVY1	tatB	part_of	GO:0033281	TAT protein transport complex	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000082074	1310608	UniProt		C
UniProtKB	A0A009GVZ2	pcaG	enables	GO:0008199	ferric iron binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000627	1310608	InterPro		F
UniProtKB	A0A009GVZ2	pcaG	enables	GO:0018578	protocatechuate 3,4-dioxygenase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012786	1310608	InterPro		F
UniProtKB	A0A009GVZ2	pcaG	enables	GO:0018578	protocatechuate 3,4-dioxygenase activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.13.11.3	1310608	UniProt		F
UniProtKB	A0A009GVZ2	pcaG	enables	GO:0051213	dioxygenase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0223	1310608	UniProt		F
UniProtKB	A0A009GVZ2	pcaG	involved_in	GO:0009056	catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012786	1310608	InterPro		P
UniProtKB	A0A009GVZ2	pcaG	involved_in	GO:0009056	catabolic process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0058	1310608	UniProt		P
UniProtKB	A0A009GVZ9	pcaB	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008948|InterPro:IPR020557	1310608	InterPro		F
UniProtKB	A0A009GVZ9	pcaB	enables	GO:0016829	lyase activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026870	1310608	UniProt		F
UniProtKB	A0A009GVZ9	pcaB	enables	GO:0016853	isomerase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0413	1310608	UniProt		F
UniProtKB	A0A009GVZ9	pcaB	enables	GO:0047472	3-carboxy-cis,cis-muconate cycloisomerase activity	ECO:0000501	IEA	GO_REF:0000003	EC:5.5.1.2	1310608	UniProt		F
UniProtKB	A0A009GVZ9	pcaB	enables	GO:0047472	3-carboxy-cis,cis-muconate cycloisomerase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001995787	1310608	UniProt		F
UniProtKB	A0A009GVZ9	pcaB	involved_in	GO:0019619	3,4-dihydroxybenzoate catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012789	1310608	InterPro		P
UniProtKB	A0A009GW82	azoR	enables	GO:0009055	electron transfer activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101231	1310608	UniProt		F
UniProtKB	A0A009GW82	azoR	enables	GO:0010181	FMN binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023048	1310608	InterPro		F
UniProtKB	A0A009GW82	azoR	enables	GO:0010181	FMN binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101231	1310608	UniProt		F
UniProtKB	A0A009GW82	azoR	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GW82	azoR	enables	GO:0016652	oxidoreductase activity, acting on NAD(P)H as acceptor	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101231	1310608	UniProt		F
UniProtKB	A0A009GW82	azoR	enables	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023048	1310608	InterPro		F
UniProtKB	A0A009GW88	J507_3568	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002657	1310608	InterPro		C
UniProtKB	A0A009GW88	J507_3568	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GW88	J507_3568	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310608	UniProt		C
UniProtKB	A0A009GW93	J507_3573	enables	GO:0016491	oxidoreductase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020904	1310608	InterPro		F
UniProtKB	A0A009GW93	J507_3573	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GWA0	J507_3578	enables	GO:0008270	zinc ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024884	1310608	InterPro		F
UniProtKB	A0A009GWA0	J507_3578	enables	GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024884	1310608	InterPro		F
UniProtKB	A0A009GWA0	J507_3578	located_in	GO:0005737	cytoplasm	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN008557631	1310608	TreeGrafter		C
UniProtKB	A0A009GWC3	J507_3211	involved_in	GO:0006260	DNA replication	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006516|InterPro:IPR022686|InterPro:IPR022688	1310608	InterPro		P
UniProtKB	A0A009GWD0	J507_3221	enables	GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001847410	1310608	TreeGrafter		F
UniProtKB	A0A009GWD4	J507_3226	enables	GO:0016881	acid-amino acid ligase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001276199	1310608	TreeGrafter		F
UniProtKB	A0A009GWD4	J507_3226	located_in	GO:0005737	cytoplasm	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001276199	1310608	TreeGrafter		C
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003171	1310608	InterPro		F
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.5.1.20	1310608	UniProt		F
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00033594	1310608	UniProt		F
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000472667	1310608	TreeGrafter		F
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GWD8	J507_3231	enables	GO:0071949	FAD binding	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000472667	1310608	TreeGrafter		F
UniProtKB	A0A009GWD8	J507_3231	involved_in	GO:0006555	methionine metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003171	1310608	InterPro		P
UniProtKB	A0A009GWD8	J507_3231	involved_in	GO:0009086	methionine biosynthetic process	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000472667	1310608	TreeGrafter		P
UniProtKB	A0A009GWD8	J507_3231	involved_in	GO:0035999	tetrahydrofolate interconversion	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00193	1310608	UniProt		P
UniProtKB	A0A009GWD8	J507_3231	involved_in	GO:0035999	tetrahydrofolate interconversion	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000472667	1310608	TreeGrafter		P
UniProtKB	A0A009GWD8	J507_3231	located_in	GO:0005829	cytosol	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000472667	1310608	TreeGrafter		C
UniProtKB	A0A009GWE2	J507_3236	enables	GO:0003677	DNA binding	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002252360	1310608	TreeGrafter		F
UniProtKB	A0A009GWE2	J507_3236	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018060	1310608	InterPro		F
UniProtKB	A0A009GWE2	J507_3236	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018060	1310608	InterPro		F
UniProtKB	A0A009GWE2	J507_3236	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003313|InterPro:IPR018060	1310608	InterPro		P
UniProtKB	A0A009GWE2	J507_3236	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002252360	1310608	TreeGrafter		P
UniProtKB	A0A009GWE4	J507_3241	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GWE8	J507_3246	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011234|InterPro:IPR036663	1310608	InterPro		F
UniProtKB	A0A009GWE8	J507_3246	enables	GO:0016787	hydrolase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	1310608	UniProt		F
UniProtKB	A0A009GWL8	J507_3526	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001736	1310608	InterPro		F
UniProtKB	A0A009GWL8	J507_3526	enables	GO:0030572	phosphatidyltransferase activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00043336	1310608	UniProt		F
UniProtKB	A0A009GWL8	J507_3526	involved_in	GO:0032049	cardiolipin biosynthetic process	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00043504	1310608	UniProt		P
UniProtKB	A0A009GWL8	J507_3526	involved_in	GO:0032049	cardiolipin biosynthetic process	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000022472	1310608	TreeGrafter		P
UniProtKB	A0A009GWN3	rpsI	enables	GO:0003723	RNA binding	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000490984	1310608	TreeGrafter		F
UniProtKB	A0A009GWN3	rpsI	enables	GO:0003735	structural constituent of ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000754|InterPro:IPR020574	1310608	InterPro		F
UniProtKB	A0A009GWN3	rpsI	enables	GO:0003735	structural constituent of ribosome	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000490984	1310608	TreeGrafter		F
UniProtKB	A0A009GWN3	rpsI	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000754|InterPro:IPR020574	1310608	InterPro		P
UniProtKB	A0A009GWN3	rpsI	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000037404	1310608	UniProt		P
UniProtKB	A0A009GWN3	rpsI	located_in	GO:0005840	ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000754|InterPro:IPR020574	1310608	InterPro		C
UniProtKB	A0A009GWN3	rpsI	located_in	GO:0005840	ribosome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0689	1310608	UniProt		C
UniProtKB	A0A009GWN3	rpsI	part_of	GO:0015935	small ribosomal subunit	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000490984	1310608	TreeGrafter		C
UniProtKB	A0A009GWN3	rpsI	part_of	GO:1990904	ribonucleoprotein complex	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0687	1310608	UniProt		C
UniProtKB	A0A009GWP4	J507_3546	enables	GO:0003995	acyl-CoA dehydrogenase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006089	1310608	InterPro		F
UniProtKB	A0A009GWP4	J507_3546	enables	GO:0003995	acyl-CoA dehydrogenase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN008294262	1310608	TreeGrafter		F
UniProtKB	A0A009GWP4	J507_3546	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GWP4	J507_3546	enables	GO:0050660	flavin adenine dinucleotide binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013786|InterPro:IPR037069	1310608	InterPro		F
UniProtKB	A0A009GWP4	J507_3546	involved_in	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN008294262	1310608	TreeGrafter		P
UniProtKB	A0A009GWP4	J507_3546	involved_in	GO:0046359	butyrate catabolic process	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN008294262	1310608	TreeGrafter		P
UniProtKB	A0A009GWQ1	J507_3551	enables	GO:0003995	acyl-CoA dehydrogenase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006089	1310608	InterPro		F
UniProtKB	A0A009GWQ1	J507_3551	enables	GO:0003995	acyl-CoA dehydrogenase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000856554	1310608	TreeGrafter		F
UniProtKB	A0A009GWQ1	J507_3551	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GWQ1	J507_3551	enables	GO:0050660	flavin adenine dinucleotide binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013786|InterPro:IPR037069	1310608	InterPro		F
UniProtKB	A0A009GWT8	J507_3173	involved_in	GO:0030153	bacteriocin immunity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009589	1310608	InterPro		P
UniProtKB	A0A009GWT8	J507_3173	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GWU6	dctA	enables	GO:0015138	fumarate transmembrane transporter activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001735365	1310608	TreeGrafter		F
UniProtKB	A0A009GWU6	dctA	enables	GO:0015141	succinate transmembrane transporter activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001735365	1310608	TreeGrafter		F
UniProtKB	A0A009GWU6	dctA	enables	GO:0015293	symporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001991|InterPro:IPR023954|InterPro:IPR036458	1310608	InterPro		F
UniProtKB	A0A009GWU6	dctA	enables	GO:0015293	symporter activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0769	1310608	UniProt		F
UniProtKB	A0A009GWU6	dctA	enables	GO:0015293	symporter activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068695	1310608	UniProt		F
UniProtKB	A0A009GWU6	dctA	enables	GO:0015366	malate:proton symporter activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001735365	1310608	TreeGrafter		F
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0006835	dicarboxylic acid transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023954	1310608	InterPro		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0006835	dicarboxylic acid transport	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068695	1310608	UniProt		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0015741	fumarate transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015138	1310608	GOC		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0046942	carboxylic acid transport	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027271	1310608	UniProt		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0070778	L-aspartate transmembrane transport	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001735365	1310608	TreeGrafter		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0071422	succinate transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015141	1310608	GOC		P
UniProtKB	A0A009GWU6	dctA	involved_in	GO:0071423	malate transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015366	1310608	GOC		P
UniProtKB	A0A009GWU6	dctA	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	1310608	UniProt		C
UniProtKB	A0A009GWU6	dctA	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310608	UniProt		C
UniProtKB	A0A009GWU6	dctA	located_in	GO:0005886	plasma membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068695	1310608	UniProt		C
UniProtKB	A0A009GWU6	dctA	located_in	GO:0005886	plasma membrane	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001735365	1310608	TreeGrafter		C
UniProtKB	A0A009GWU6	dctA	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001991|InterPro:IPR023954|InterPro:IPR036458	1310608	InterPro		C
UniProtKB	A0A009GWV3	J507_3183	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GWV3	J507_3183	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310608	UniProt		C
UniProtKB	A0A009GWV9	prmA	enables	GO:0008168	methyltransferase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	1310608	UniProt		F
